"Time","Ax, g","Ay, g","Az, g","Wx, dps","Wy, dps","Wz, dps","T, C","Ax2, g","Ay2, g","Az2, g","Wx2, dps","Wy2, dps","Wz2, dps","T2, C","Ax3, g","Ay3, g","Az3, g","Wx3, dps","Wy3, dps","Wz3, dps","T3, C"
"21:19:53","-0.00190047","-0.12561166","0.00014977","0.01733245","-0.13903193","-0.23378338","17.81063842","6.606e-05","-0.12520844","-0.00048294","0.0908603","0.38887226","0.04229788","17.68882942","-0.00162883","-0.12504489","-5.711e-05","-0.15696032","-0.2689042","-0.15871034","16.82287216"
"21:19:54","-0.00212259","-0.12548047","0.00080334","0.0196597","-0.13987948","-0.23528611","17.80773353","3.425e-05","-0.1252242","-0.00048386","0.08985432","0.38753042","0.04036681","17.691473","-0.00160694","-0.12504117","-4.872e-05","-0.15608201","-0.268803","-0.15878868","16.8177967"
"21:19:55","-0.0027083","-0.12592028","-0.00088476","0.02054027","-0.14373548","-0.23468365","17.80137634","2.3e-05","-0.1252961","-0.00042442","0.08838057","0.38937522","0.04323092","17.69319343","-0.00161883","-0.12499282","-4.045e-05","-0.15662884","-0.26912732","-0.15870522","16.82415199"
"21:19:56","-0.00210094","-0.12577606","-0.00085776","0.00973461","-0.12703293","-0.22687766","17.80759048","7.797e-05","-0.12535117","-0.00037209","0.0874163","0.38971886","0.04353636","17.67967033","-0.00161734","-0.12499127","3.082e-05","-0.1562184","-0.26979184","-0.15811328","16.82298278"
"21:19:57","-0.00179033","-0.1261223","-0.00128462","0.0219306","-0.14487553","-0.23773307","17.80243682","1.835e-05","-0.12528026","-0.00040774","0.09126328","0.38731716","0.04103419","17.68471908","-0.00163498","-0.12495459","2.58e-06","-0.15631366","-0.26905324","-0.15868668","16.8189888"
"21:19:58","-0.00174737","-0.12592804","3.005e-05","0.00335324","-0.12082812","-0.22470417","17.79100227","1.166e-05","-0.12526636","-0.00048748","0.09091829","0.38904998","0.04351782","17.68949127","-0.00161087","-0.12502485","-4.999e-05","-0.15599548","-0.26944801","-0.15878201","16.81117248"
"21:19:59","-0.00177573","-0.12563933","0.00017795","0.01817809","-0.13869024","-0.23434579","17.80480384","7.058e-05","-0.12523314","-0.00035901","0.08919053","0.38861331","0.04315551","17.6969223","-0.00161721","-0.12502846","-1.761e-05","-0.15657149","-0.26957788","-0.15868914","16.83174133"
"21:20:00","-0.00205457","-0.12562904","0.00041703","0.02397426","-0.14703168","-0.23638942","17.78808403","8.405e-05","-0.12520596","-0.00047945","0.09101111","0.38765647","0.04159503","17.68816375","-0.00157163","-0.12508685","-4.908e-05","-0.15645061","-0.26906714","-0.15902347","16.82629966"
"21:20:01","-0.00241286","-0.12589234","-0.000328","0.01912208","-0.1414182","-0.23565666","17.78694343","1.486e-05","-0.12534056","-0.00047882","0.08963185","0.38806783","0.04064487","17.67028617","-0.00158846","-0.12503483","-2.998e-05","-0.15718518","-0.26901614","-0.15910379","16.82415199"
"21:20:02","-0.00217593","-0.12587556","-0.00025061","0.02563694","-0.14979964","-0.23987259","17.79087066","8.483e-05","-0.12534672","-0.00045808","0.0904631","0.38861333","0.0419387","17.68245697","-0.00160012","-0.1250392","-3.121e-05","-0.15584678","-0.26949448","-0.15833613","16.8266983"
"21:20:03","-0.00200525","-0.1261052","-0.00072489","0.01786151","-0.14367983","-0.23606462","17.80839538","8.982e-05","-0.12528514","-0.00047792","0.09083685","0.38827219","0.04168299","17.67809867","-0.0015617","-0.12499036","-3.102e-05","-0.15586882","-0.26897897","-0.15841782","16.83779144"
"21:20:04","-0.00165244","-0.12585382","-6.489e-05","0.02623142","-0.14803482","-0.23757834","17.78264236","8.315e-05","-0.12524785","-0.00044034","0.08820592","0.3887525","0.04262607","17.67967033","-0.00163211","-0.1250313","-2.668e-05","-0.15638561","-0.26902999","-0.15804828","16.8208599"
"21:20:05","-0.00181459","-0.12615506","-0.00037701","0.02382563","-0.14678072","-0.23686299","17.78463363","0.00010128","-0.12530411","-0.00055548","0.09020307","0.38846487","0.04253318","17.68895912","-0.00160556","-0.12500538","-3.562e-05","-0.15684999","-0.26946663","-0.15841968","16.82935333"
"21:20:06","-0.00222889","-0.12614097","-0.00137425","0.01843817","-0.1386717","-0.23264603","17.8114376","-5.439e-05","-0.12536199","-0.00032132","0.08762071","0.38904058","0.04309051","17.67847633","-0.00160711","-0.12501304","-5.465e-05","-0.15685925","-0.26917867","-0.15923705","16.83930397"
"21:20:07","-0.00194954","-0.1260351","-7.563e-05","0.0162553","-0.13745489","-0.23218135","17.79909706","3.186e-05","-0.12514488","-0.00040265","0.08875398","0.38900337","0.04324842","17.6722393","-0.00160426","-0.12505383","-9.959e-05","-0.15622769","-0.26905786","-0.15871703","16.81515312"
"21:20:08","-0.00217178","-0.1261342","-0.00080556","0.00696656","-0.127423","-0.2298316","17.79432106","-8.211e-05","-0.12522031","-0.0004893","0.09230228","0.38791661","0.04121418","17.67794609","-0.00160957","-0.12500874","-1.269e-05","-0.1556425","-0.27024686","-0.15782537","16.80082321"
"21:20:09","-0.0018844","-0.12584644","0.00019181","0.02326831","-0.14365968","-0.23481016","17.78768539","7.214e-05","-0.12534893","-0.00040511","0.09442943","0.38637485","0.03893844","17.67117881","-0.00162421","-0.12497702","-1.93e-05","-0.15704511","-0.26905789","-0.15893065","16.82378005"
"21:20:10","-0.00215818","-0.12560691","-0.00051364","0.01828024","-0.13981409","-0.23440144","17.79418754","6.722e-05","-0.12509765","-0.00056635","0.0891441","0.38849248","0.04268178","17.68192672","-0.0015996","-0.12504284","-4.857e-05","-0.15666414","-0.26887202","-0.15903284","16.82563781"
"21:20:11","-0.00145027","-0.12583088","0.0003783","0.02532113","-0.15087711","-0.24012329","17.78277587","-3.76e-06","-0.12544578","-0.00037014","0.08932064","0.39009952","0.04410297","17.67980384","-0.00156346","-0.12498714","-3.238e-05","-0.15592108","-0.26904833","-0.15949725","16.81435775"
"21:20:12","-0.00210301","-0.1258538","-0.00056506","0.0060191","-0.12686567","-0.22822446","17.77494621","0.00019427","-0.12511886","-0.00064315","0.09311038","0.38688564","0.03983947","17.67184257","-0.00158976","-0.12504646","-6.463e-05","-0.15684079","-0.26877899","-0.15895848","16.81210136"
"21:20:13","-0.00248442","-0.12560415","-0.00123386","0.03360667","-0.15793664","-0.24241781","17.79166603","0.00012096","-0.12513674","-0.00047","0.08880046","0.38856706","0.04132565","17.67807769","-0.00162796","-0.12502909","1.55e-06","-0.15656203","-0.26898348","-0.15861492","16.80639648"
"21:20:14","-0.00197428","-0.12568233","0.00021823","0.01527999","-0.13747348","-0.23396489","17.79418754","-4.106e-05","-0.12519607","-0.00034191","0.09152202","0.38821372","0.04217093","17.6640129","-0.00162239","-0.12498856","-1.036e-05","-0.15604193","-0.26974532","-0.1582991","16.80719184"
"21:20:15","-0.00185733","-0.1257634","0.00012705","0.020621","-0.14334391","-0.23587856","17.78861427","4.144e-05","-0.12512553","-0.00053281","0.08835453","0.38962581","0.04340631","17.67409706","-0.0016119","-0.1250164","-1.049e-05","-0.15607911","-0.26897428","-0.15909785","16.82709693"
"21:20:16","-0.00154287","-0.12583422","-0.00032145","0.00261943","-0.1204099","-0.22383089","17.77813148","0.00015334","-0.12534956","-0.00052232","0.09418784","0.38836274","0.0416972","17.67608833","-0.00160698","-0.1250204","-2.551e-05","-0.15611617","-0.26903913","-0.15891213","16.80453872"
"21:20:17","-0.00168171","-0.12576224","-0.00037027","0.02413215","-0.14849925","-0.23754115","17.785429","6.722e-05","-0.12534004","-0.00045847","0.09064888","0.38870641","0.04289541","17.67568969","-0.00158574","-0.1250256","-2.111e-05","-0.15621829","-0.2693551","-0.15809477","16.83558845"
"21:20:18","-0.00196926","-0.12591404","-0.00087048","0.02549601","-0.14938296","-0.23966629","17.76023864","0.00010487","-0.12518208","-0.00043505","0.0931037","0.38763442","0.04290294","17.65558433","-0.00161559","-0.12494624","-1.69e-06","-0.15672757","-0.26938829","-0.15898023","16.81382942"
"21:20:19","-0.00159182","-0.12600126","-0.00019864","0.00574682","-0.11921875","-0.22356982","17.76986312","3.593e-05","-0.12541197","-0.00036729","0.09279261","0.38838327","0.04165519","17.66075134","-0.00156002","-0.12493519","-1.783e-05","-0.1560728","-0.26897916","-0.15883502","16.82759475"
"21:20:20","-0.00199046","-0.12598108","-0.00094816","0.01607881","-0.13462179","-0.23336114","17.77056884","0.0001198","-0.12527275","-0.00057387","0.09176355","0.38812117","0.04114915","17.66122627","-0.00160789","-0.1250229","-4.106e-05","-0.15669212","-0.26880707","-0.15889346","16.83439445"
